1.000000000000000000e+00,1.080000000000000000e+03,4.000000000000000000e+02,3.500000000000000000e+03,4.000000000000000000e+03,1.166400000000000000e+06,4.320000000000000000e+05,3.780000000000000000e+06,4.320000000000000000e+06,1.600000000000000000e+05,1.400000000000000000e+06,1.600000000000000000e+06,1.225000000000000000e+07,1.400000000000000000e+07,1.600000000000000000e+07
1.000000000000000000e+00,7.150000000000000000e+02,1.850000000000000000e+03,1.250000000000000000e+03,2.000000000000000000e+03,5.112250000000000000e+05,1.322750000000000000e+06,8.937500000000000000e+05,1.430000000000000000e+06,3.422500000000000000e+06,2.312500000000000000e+06,3.700000000000000000e+06,1.562500000000000000e+06,2.500000000000000000e+06,4.000000000000000000e+06
1.000000000000000000e+00,2.160000000000000000e+03,1.000000000000000000e+02,1.500000000000000000e+03,4.000000000000000000e+03,4.665600000000000000e+06,2.160000000000000000e+05,3.240000000000000000e+06,8.640000000000000000e+06,1.000000000000000000e+04,1.500000000000000000e+05,4.000000000000000000e+05,2.250000000000000000e+06,6.000000000000000000e+06,1.600000000000000000e+07
1.000000000000000000e+00,9.650000000000000000e+02,5.500000000000000000e+02,3.750000000000000000e+03,2.750000000000000000e+03,9.312250000000000000e+05,5.307500000000000000e+05,3.618750000000000000e+06,2.653750000000000000e+06,3.025000000000000000e+05,2.062500000000000000e+06,1.512500000000000000e+06,1.406250000000000000e+07,1.031250000000000000e+07,7.562500000000000000e+06
1.000000000000000000e+00,4.150000000000000000e+02,1.250000000000000000e+03,4.000000000000000000e+03,1.000000000000000000e+03,1.722250000000000000e+05,5.187500000000000000e+05,1.660000000000000000e+06,4.150000000000000000e+05,1.562500000000000000e+06,5.000000000000000000e+06,1.250000000000000000e+06,1.600000000000000000e+07,4.000000000000000000e+06,1.000000000000000000e+06
1.000000000000000000e+00,2.120000000000000000e+03,3.000000000000000000e+02,1.500000000000000000e+03,3.250000000000000000e+03,4.494400000000000000e+06,6.360000000000000000e+05,3.180000000000000000e+06,6.890000000000000000e+06,9.000000000000000000e+04,4.500000000000000000e+05,9.750000000000000000e+05,2.250000000000000000e+06,4.875000000000000000e+06,1.056250000000000000e+07
1.000000000000000000e+00,5.200000000000000000e+02,7.500000000000000000e+02,3.250000000000000000e+03,3.750000000000000000e+03,2.704000000000000000e+05,3.900000000000000000e+05,1.690000000000000000e+06,1.950000000000000000e+06,5.625000000000000000e+05,2.437500000000000000e+06,2.812500000000000000e+06,1.056250000000000000e+07,1.218750000000000000e+07,1.406250000000000000e+07
1.000000000000000000e+00,7.650000000000000000e+02,1.150000000000000000e+03,3.250000000000000000e+03,1.250000000000000000e+03,5.852250000000000000e+05,8.797500000000000000e+05,2.486250000000000000e+06,9.562500000000000000e+05,1.322500000000000000e+06,3.737500000000000000e+06,1.437500000000000000e+06,1.056250000000000000e+07,4.062500000000000000e+06,1.562500000000000000e+06
1.000000000000000000e+00,6.800000000000000000e+02,2.300000000000000000e+03,1.500000000000000000e+03,1.250000000000000000e+03,4.624000000000000000e+05,1.564000000000000000e+06,1.020000000000000000e+06,8.500000000000000000e+05,5.290000000000000000e+06,3.450000000000000000e+06,2.875000000000000000e+06,2.250000000000000000e+06,1.875000000000000000e+06,1.562500000000000000e+06
1.000000000000000000e+00,1.610000000000000000e+03,1.500000000000000000e+02,4.000000000000000000e+03,4.000000000000000000e+03,2.592100000000000000e+06,2.415000000000000000e+05,6.440000000000000000e+06,6.440000000000000000e+06,2.250000000000000000e+04,6.000000000000000000e+05,6.000000000000000000e+05,1.600000000000000000e+07,1.600000000000000000e+07,1.600000000000000000e+07
1.000000000000000000e+00,1.705000000000000000e+03,1.000000000000000000e+02,4.750000000000000000e+03,3.500000000000000000e+03,2.907025000000000000e+06,1.705000000000000000e+05,8.098750000000000000e+06,5.967500000000000000e+06,1.000000000000000000e+04,4.750000000000000000e+05,3.500000000000000000e+05,2.256250000000000000e+07,1.662500000000000000e+07,1.225000000000000000e+07
1.000000000000000000e+00,5.650000000000000000e+02,6.000000000000000000e+02,4.500000000000000000e+03,3.500000000000000000e+03,3.192250000000000000e+05,3.390000000000000000e+05,2.542500000000000000e+06,1.977500000000000000e+06,3.600000000000000000e+05,2.700000000000000000e+06,2.100000000000000000e+06,2.025000000000000000e+07,1.575000000000000000e+07,1.225000000000000000e+07
1.000000000000000000e+00,5.250000000000000000e+02,6.000000000000000000e+02,3.250000000000000000e+03,5.000000000000000000e+03,2.756250000000000000e+05,3.150000000000000000e+05,1.706250000000000000e+06,2.625000000000000000e+06,3.600000000000000000e+05,1.950000000000000000e+06,3.000000000000000000e+06,1.056250000000000000e+07,1.625000000000000000e+07,2.500000000000000000e+07
1.000000000000000000e+00,2.955000000000000000e+03,7.500000000000000000e+02,1.000000000000000000e+03,1.750000000000000000e+03,8.732025000000000000e+06,2.216250000000000000e+06,2.955000000000000000e+06,5.171250000000000000e+06,5.625000000000000000e+05,7.500000000000000000e+05,1.312500000000000000e+06,1.000000000000000000e+06,1.750000000000000000e+06,3.062500000000000000e+06
1.000000000000000000e+00,2.240000000000000000e+03,5.000000000000000000e+02,1.500000000000000000e+03,2.500000000000000000e+03,5.017600000000000000e+06,1.120000000000000000e+06,3.360000000000000000e+06,5.600000000000000000e+06,2.500000000000000000e+05,7.500000000000000000e+05,1.250000000000000000e+06,2.250000000000000000e+06,3.750000000000000000e+06,6.250000000000000000e+06
1.000000000000000000e+00,2.100000000000000000e+02,1.500000000000000000e+03,2.500000000000000000e+03,2.250000000000000000e+03,4.410000000000000000e+04,3.150000000000000000e+05,5.250000000000000000e+05,4.725000000000000000e+05,2.250000000000000000e+06,3.750000000000000000e+06,3.375000000000000000e+06,6.250000000000000000e+06,5.625000000000000000e+06,5.062500000000000000e+06
1.000000000000000000e+00,7.250000000000000000e+02,5.000000000000000000e+02,3.250000000000000000e+03,4.750000000000000000e+03,5.256250000000000000e+05,3.625000000000000000e+05,2.356250000000000000e+06,3.443750000000000000e+06,2.500000000000000000e+05,1.625000000000000000e+06,2.375000000000000000e+06,1.056250000000000000e+07,1.543750000000000000e+07,2.256250000000000000e+07
1.000000000000000000e+00,1.700000000000000000e+02,1.250000000000000000e+03,4.500000000000000000e+03,1.250000000000000000e+03,2.890000000000000000e+04,2.125000000000000000e+05,7.650000000000000000e+05,2.125000000000000000e+05,1.562500000000000000e+06,5.625000000000000000e+06,1.562500000000000000e+06,2.025000000000000000e+07,5.625000000000000000e+06,1.562500000000000000e+06
1.000000000000000000e+00,2.000000000000000000e+02,9.000000000000000000e+02,3.000000000000000000e+03,4.500000000000000000e+03,4.000000000000000000e+04,1.800000000000000000e+05,6.000000000000000000e+05,9.000000000000000000e+05,8.100000000000000000e+05,2.700000000000000000e+06,4.050000000000000000e+06,9.000000000000000000e+06,1.350000000000000000e+07,2.025000000000000000e+07
1.000000000000000000e+00,2.035000000000000000e+03,2.000000000000000000e+02,4.750000000000000000e+03,1.000000000000000000e+03,4.141225000000000000e+06,4.070000000000000000e+05,9.666250000000000000e+06,2.035000000000000000e+06,4.000000000000000000e+04,9.500000000000000000e+05,2.000000000000000000e+05,2.256250000000000000e+07,4.750000000000000000e+06,1.000000000000000000e+06
1.000000000000000000e+00,9.750000000000000000e+02,5.500000000000000000e+02,3.000000000000000000e+03,3.500000000000000000e+03,9.506250000000000000e+05,5.362500000000000000e+05,2.925000000000000000e+06,3.412500000000000000e+06,3.025000000000000000e+05,1.650000000000000000e+06,1.925000000000000000e+06,9.000000000000000000e+06,1.050000000000000000e+07,1.225000000000000000e+07
1.000000000000000000e+00,6.200000000000000000e+02,1.750000000000000000e+03,1.000000000000000000e+03,2.500000000000000000e+03,3.844000000000000000e+05,1.085000000000000000e+06,6.200000000000000000e+05,1.550000000000000000e+06,3.062500000000000000e+06,1.750000000000000000e+06,4.375000000000000000e+06,1.000000000000000000e+06,2.500000000000000000e+06,6.250000000000000000e+06
1.000000000000000000e+00,1.700000000000000000e+02,1.450000000000000000e+03,4.000000000000000000e+03,1.000000000000000000e+03,2.890000000000000000e+04,2.465000000000000000e+05,6.800000000000000000e+05,1.700000000000000000e+05,2.102500000000000000e+06,5.800000000000000000e+06,1.450000000000000000e+06,1.600000000000000000e+07,4.000000000000000000e+06,1.000000000000000000e+06
1.000000000000000000e+00,1.100000000000000000e+02,2.050000000000000000e+03,2.500000000000000000e+03,1.250000000000000000e+03,1.210000000000000000e+04,2.255000000000000000e+05,2.750000000000000000e+05,1.375000000000000000e+05,4.202500000000000000e+06,5.125000000000000000e+06,2.562500000000000000e+06,6.250000000000000000e+06,3.125000000000000000e+06,1.562500000000000000e+06
1.000000000000000000e+00,1.800000000000000000e+03,3.000000000000000000e+02,2.750000000000000000e+03,2.750000000000000000e+03,3.240000000000000000e+06,5.400000000000000000e+05,4.950000000000000000e+06,4.950000000000000000e+06,9.000000000000000000e+04,8.250000000000000000e+05,8.250000000000000000e+05,7.562500000000000000e+06,7.562500000000000000e+06,7.562500000000000000e+06
1.000000000000000000e+00,5.750000000000000000e+02,9.000000000000000000e+02,3.750000000000000000e+03,2.000000000000000000e+03,3.306250000000000000e+05,5.175000000000000000e+05,2.156250000000000000e+06,1.150000000000000000e+06,8.100000000000000000e+05,3.375000000000000000e+06,1.800000000000000000e+06,1.406250000000000000e+07,7.500000000000000000e+06,4.000000000000000000e+06
1.000000000000000000e+00,3.100000000000000000e+02,7.500000000000000000e+02,4.750000000000000000e+03,3.250000000000000000e+03,9.610000000000000000e+04,2.325000000000000000e+05,1.472500000000000000e+06,1.007500000000000000e+06,5.625000000000000000e+05,3.562500000000000000e+06,2.437500000000000000e+06,2.256250000000000000e+07,1.543750000000000000e+07,1.056250000000000000e+07
1.000000000000000000e+00,4.600000000000000000e+02,1.600000000000000000e+03,2.000000000000000000e+03,2.000000000000000000e+03,2.116000000000000000e+05,7.360000000000000000e+05,9.200000000000000000e+05,9.200000000000000000e+05,2.560000000000000000e+06,3.200000000000000000e+06,3.200000000000000000e+06,4.000000000000000000e+06,4.000000000000000000e+06,4.000000000000000000e+06
1.000000000000000000e+00,2.710000000000000000e+03,3.000000000000000000e+02,1.750000000000000000e+03,2.000000000000000000e+03,7.344100000000000000e+06,8.130000000000000000e+05,4.742500000000000000e+06,5.420000000000000000e+06,9.000000000000000000e+04,5.250000000000000000e+05,6.000000000000000000e+05,3.062500000000000000e+06,3.500000000000000000e+06,4.000000000000000000e+06
1.000000000000000000e+00,3.600000000000000000e+02,6.500000000000000000e+02,4.000000000000000000e+03,4.750000000000000000e+03,1.296000000000000000e+05,2.340000000000000000e+05,1.440000000000000000e+06,1.710000000000000000e+06,4.225000000000000000e+05,2.600000000000000000e+06,3.087500000000000000e+06,1.600000000000000000e+07,1.900000000000000000e+07,2.256250000000000000e+07
1.000000000000000000e+00,1.265000000000000000e+03,3.500000000000000000e+02,2.500000000000000000e+03,4.250000000000000000e+03,1.600225000000000000e+06,4.427500000000000000e+05,3.162500000000000000e+06,5.376250000000000000e+06,1.225000000000000000e+05,8.750000000000000000e+05,1.487500000000000000e+06,6.250000000000000000e+06,1.062500000000000000e+07,1.806250000000000000e+07
1.000000000000000000e+00,1.670000000000000000e+03,2.500000000000000000e+02,2.750000000000000000e+03,3.500000000000000000e+03,2.788900000000000000e+06,4.175000000000000000e+05,4.592500000000000000e+06,5.845000000000000000e+06,6.250000000000000000e+04,6.875000000000000000e+05,8.750000000000000000e+05,7.562500000000000000e+06,9.625000000000000000e+06,1.225000000000000000e+07
1.000000000000000000e+00,1.305000000000000000e+03,7.000000000000000000e+02,3.250000000000000000e+03,1.500000000000000000e+03,1.703025000000000000e+06,9.135000000000000000e+05,4.241250000000000000e+06,1.957500000000000000e+06,4.900000000000000000e+05,2.275000000000000000e+06,1.050000000000000000e+06,1.056250000000000000e+07,4.875000000000000000e+06,2.250000000000000000e+06
1.000000000000000000e+00,7.450000000000000000e+02,5.500000000000000000e+02,4.750000000000000000e+03,2.750000000000000000e+03,5.550250000000000000e+05,4.097500000000000000e+05,3.538750000000000000e+06,2.048750000000000000e+06,3.025000000000000000e+05,2.612500000000000000e+06,1.512500000000000000e+06,2.256250000000000000e+07,1.306250000000000000e+07,7.562500000000000000e+06
1.000000000000000000e+00,1.445000000000000000e+03,6.500000000000000000e+02,3.250000000000000000e+03,1.500000000000000000e+03,2.088025000000000000e+06,9.392500000000000000e+05,4.696250000000000000e+06,2.167500000000000000e+06,4.225000000000000000e+05,2.112500000000000000e+06,9.750000000000000000e+05,1.056250000000000000e+07,4.875000000000000000e+06,2.250000000000000000e+06
1.000000000000000000e+00,2.210000000000000000e+03,2.000000000000000000e+02,2.000000000000000000e+03,3.250000000000000000e+03,4.884100000000000000e+06,4.420000000000000000e+05,4.420000000000000000e+06,7.182500000000000000e+06,4.000000000000000000e+04,4.000000000000000000e+05,6.500000000000000000e+05,4.000000000000000000e+06,6.500000000000000000e+06,1.056250000000000000e+07
1.000000000000000000e+00,1.760000000000000000e+03,1.500000000000000000e+02,5.000000000000000000e+03,2.250000000000000000e+03,3.097600000000000000e+06,2.640000000000000000e+05,8.800000000000000000e+06,3.960000000000000000e+06,2.250000000000000000e+04,7.500000000000000000e+05,3.375000000000000000e+05,2.500000000000000000e+07,1.125000000000000000e+07,5.062500000000000000e+06
1.000000000000000000e+00,1.265000000000000000e+03,3.500000000000000000e+02,4.500000000000000000e+03,2.250000000000000000e+03,1.600225000000000000e+06,4.427500000000000000e+05,5.692500000000000000e+06,2.846250000000000000e+06,1.225000000000000000e+05,1.575000000000000000e+06,7.875000000000000000e+05,2.025000000000000000e+07,1.012500000000000000e+07,5.062500000000000000e+06
1.000000000000000000e+00,6.550000000000000000e+02,8.500000000000000000e+02,3.250000000000000000e+03,2.500000000000000000e+03,4.290250000000000000e+05,5.567500000000000000e+05,2.128750000000000000e+06,1.637500000000000000e+06,7.225000000000000000e+05,2.762500000000000000e+06,2.125000000000000000e+06,1.056250000000000000e+07,8.125000000000000000e+06,6.250000000000000000e+06
1.000000000000000000e+00,2.100000000000000000e+03,1.250000000000000000e+03,1.500000000000000000e+03,1.250000000000000000e+03,4.410000000000000000e+06,2.625000000000000000e+06,3.150000000000000000e+06,2.625000000000000000e+06,1.562500000000000000e+06,1.875000000000000000e+06,1.562500000000000000e+06,2.250000000000000000e+06,1.875000000000000000e+06,1.562500000000000000e+06
1.000000000000000000e+00,6.200000000000000000e+02,1.000000000000000000e+03,4.250000000000000000e+03,1.000000000000000000e+03,3.844000000000000000e+05,6.200000000000000000e+05,2.635000000000000000e+06,6.200000000000000000e+05,1.000000000000000000e+06,4.250000000000000000e+06,1.000000000000000000e+06,1.806250000000000000e+07,4.250000000000000000e+06,1.000000000000000000e+06
1.000000000000000000e+00,1.600000000000000000e+02,1.550000000000000000e+03,3.750000000000000000e+03,1.000000000000000000e+03,2.560000000000000000e+04,2.480000000000000000e+05,6.000000000000000000e+05,1.600000000000000000e+05,2.402500000000000000e+06,5.812500000000000000e+06,1.550000000000000000e+06,1.406250000000000000e+07,3.750000000000000000e+06,1.000000000000000000e+06
1.000000000000000000e+00,1.215000000000000000e+03,1.850000000000000000e+03,1.000000000000000000e+03,1.750000000000000000e+03,1.476225000000000000e+06,2.247750000000000000e+06,1.215000000000000000e+06,2.126250000000000000e+06,3.422500000000000000e+06,1.850000000000000000e+06,3.237500000000000000e+06,1.000000000000000000e+06,1.750000000000000000e+06,3.062500000000000000e+06
1.000000000000000000e+00,6.900000000000000000e+02,8.000000000000000000e+02,3.000000000000000000e+03,3.000000000000000000e+03,4.761000000000000000e+05,5.520000000000000000e+05,2.070000000000000000e+06,2.070000000000000000e+06,6.400000000000000000e+05,2.400000000000000000e+06,2.400000000000000000e+06,9.000000000000000000e+06,9.000000000000000000e+06,9.000000000000000000e+06
1.000000000000000000e+00,1.560000000000000000e+03,2.000000000000000000e+02,2.750000000000000000e+03,5.000000000000000000e+03,2.433600000000000000e+06,3.120000000000000000e+05,4.290000000000000000e+06,7.800000000000000000e+06,4.000000000000000000e+04,5.500000000000000000e+05,1.000000000000000000e+06,7.562500000000000000e+06,1.375000000000000000e+07,2.500000000000000000e+07
1.000000000000000000e+00,6.650000000000000000e+02,9.000000000000000000e+02,2.500000000000000000e+03,3.000000000000000000e+03,4.422250000000000000e+05,5.985000000000000000e+05,1.662500000000000000e+06,1.995000000000000000e+06,8.100000000000000000e+05,2.250000000000000000e+06,2.700000000000000000e+06,6.250000000000000000e+06,7.500000000000000000e+06,9.000000000000000000e+06
1.000000000000000000e+00,1.840000000000000000e+03,6.500000000000000000e+02,1.750000000000000000e+03,2.250000000000000000e+03,3.385600000000000000e+06,1.196000000000000000e+06,3.220000000000000000e+06,4.140000000000000000e+06,4.225000000000000000e+05,1.137500000000000000e+06,1.462500000000000000e+06,3.062500000000000000e+06,3.937500000000000000e+06,5.062500000000000000e+06
1.000000000000000000e+00,5.650000000000000000e+02,1.800000000000000000e+03,2.500000000000000000e+03,1.000000000000000000e+03,3.192250000000000000e+05,1.017000000000000000e+06,1.412500000000000000e+06,5.650000000000000000e+05,3.240000000000000000e+06,4.500000000000000000e+06,1.800000000000000000e+06,6.250000000000000000e+06,2.500000000000000000e+06,1.000000000000000000e+06
1.000000000000000000e+00,3.250000000000000000e+02,8.500000000000000000e+02,4.000000000000000000e+03,3.000000000000000000e+03,1.056250000000000000e+05,2.762500000000000000e+05,1.300000000000000000e+06,9.750000000000000000e+05,7.225000000000000000e+05,3.400000000000000000e+06,2.550000000000000000e+06,1.600000000000000000e+07,1.200000000000000000e+07,9.000000000000000000e+06
1.000000000000000000e+00,1.030000000000000000e+03,5.000000000000000000e+02,4.000000000000000000e+03,2.750000000000000000e+03,1.060900000000000000e+06,5.150000000000000000e+05,4.120000000000000000e+06,2.832500000000000000e+06,2.500000000000000000e+05,2.000000000000000000e+06,1.375000000000000000e+06,1.600000000000000000e+07,1.100000000000000000e+07,7.562500000000000000e+06
1.000000000000000000e+00,2.040000000000000000e+03,2.000000000000000000e+02,3.500000000000000000e+03,2.000000000000000000e+03,4.161600000000000000e+06,4.080000000000000000e+05,7.140000000000000000e+06,4.080000000000000000e+06,4.000000000000000000e+04,7.000000000000000000e+05,4.000000000000000000e+05,1.225000000000000000e+07,7.000000000000000000e+06,4.000000000000000000e+06
1.000000000000000000e+00,8.650000000000000000e+02,4.000000000000000000e+02,4.250000000000000000e+03,4.250000000000000000e+03,7.482250000000000000e+05,3.460000000000000000e+05,3.676250000000000000e+06,3.676250000000000000e+06,1.600000000000000000e+05,1.700000000000000000e+06,1.700000000000000000e+06,1.806250000000000000e+07,1.806250000000000000e+07,1.806250000000000000e+07
1.000000000000000000e+00,1.030000000000000000e+03,4.500000000000000000e+02,3.500000000000000000e+03,3.750000000000000000e+03,1.060900000000000000e+06,4.635000000000000000e+05,3.605000000000000000e+06,3.862500000000000000e+06,2.025000000000000000e+05,1.575000000000000000e+06,1.687500000000000000e+06,1.225000000000000000e+07,1.312500000000000000e+07,1.406250000000000000e+07
1.000000000000000000e+00,1.305000000000000000e+03,4.500000000000000000e+02,2.000000000000000000e+03,4.000000000000000000e+03,1.703025000000000000e+06,5.872500000000000000e+05,2.610000000000000000e+06,5.220000000000000000e+06,2.025000000000000000e+05,9.000000000000000000e+05,1.800000000000000000e+06,4.000000000000000000e+06,8.000000000000000000e+06,1.600000000000000000e+07
1.000000000000000000e+00,2.070000000000000000e+03,1.000000000000000000e+02,2.000000000000000000e+03,4.000000000000000000e+03,4.284900000000000000e+06,2.070000000000000000e+05,4.140000000000000000e+06,8.280000000000000000e+06,1.000000000000000000e+04,2.000000000000000000e+05,4.000000000000000000e+05,4.000000000000000000e+06,8.000000000000000000e+06,1.600000000000000000e+07
1.000000000000000000e+00,2.030000000000000000e+03,2.000000000000000000e+02,1.750000000000000000e+03,4.000000000000000000e+03,4.120900000000000000e+06,4.060000000000000000e+05,3.552500000000000000e+06,8.120000000000000000e+06,4.000000000000000000e+04,3.500000000000000000e+05,8.000000000000000000e+05,3.062500000000000000e+06,7.000000000000000000e+06,1.600000000000000000e+07
1.000000000000000000e+00,5.800000000000000000e+02,1.500000000000000000e+03,1.250000000000000000e+03,2.750000000000000000e+03,3.364000000000000000e+05,8.700000000000000000e+05,7.250000000000000000e+05,1.595000000000000000e+06,2.250000000000000000e+06,1.875000000000000000e+06,4.125000000000000000e+06,1.562500000000000000e+06,3.437500000000000000e+06,7.562500000000000000e+06
1.000000000000000000e+00,1.440000000000000000e+03,5.000000000000000000e+02,2.000000000000000000e+03,3.250000000000000000e+03,2.073600000000000000e+06,7.200000000000000000e+05,2.880000000000000000e+06,4.680000000000000000e+06,2.500000000000000000e+05,1.000000000000000000e+06,1.625000000000000000e+06,4.000000000000000000e+06,6.500000000000000000e+06,1.056250000000000000e+07
1.000000000000000000e+00,1.265000000000000000e+03,4.000000000000000000e+02,2.250000000000000000e+03,4.250000000000000000e+03,1.600225000000000000e+06,5.060000000000000000e+05,2.846250000000000000e+06,5.376250000000000000e+06,1.600000000000000000e+05,9.000000000000000000e+05,1.700000000000000000e+06,5.062500000000000000e+06,9.562500000000000000e+06,1.806250000000000000e+07
1.000000000000000000e+00,1.220000000000000000e+03,4.500000000000000000e+02,3.750000000000000000e+03,2.500000000000000000e+03,1.488400000000000000e+06,5.490000000000000000e+05,4.575000000000000000e+06,3.050000000000000000e+06,2.025000000000000000e+05,1.687500000000000000e+06,1.125000000000000000e+06,1.406250000000000000e+07,9.375000000000000000e+06,6.250000000000000000e+06
1.000000000000000000e+00,1.030000000000000000e+03,5.000000000000000000e+02,5.000000000000000000e+03,1.750000000000000000e+03,1.060900000000000000e+06,5.150000000000000000e+05,5.150000000000000000e+06,1.802500000000000000e+06,2.500000000000000000e+05,2.500000000000000000e+06,8.750000000000000000e+05,2.500000000000000000e+07,8.750000000000000000e+06,3.062500000000000000e+06
1.000000000000000000e+00,1.945000000000000000e+03,7.000000000000000000e+02,1.250000000000000000e+03,2.500000000000000000e+03,3.783025000000000000e+06,1.361500000000000000e+06,2.431250000000000000e+06,4.862500000000000000e+06,4.900000000000000000e+05,8.750000000000000000e+05,1.750000000000000000e+06,1.562500000000000000e+06,3.125000000000000000e+06,6.250000000000000000e+06
1.000000000000000000e+00,2.605000000000000000e+03,9.500000000000000000e+02,1.250000000000000000e+03,1.500000000000000000e+03,6.786025000000000000e+06,2.474750000000000000e+06,3.256250000000000000e+06,3.907500000000000000e+06,9.025000000000000000e+05,1.187500000000000000e+06,1.425000000000000000e+06,1.562500000000000000e+06,1.875000000000000000e+06,2.250000000000000000e+06
